	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	FLUX
RC02078_X	r	RC02078_X	R02078	1.14.18.1	[c] : (2) 34dhphe_X + o2_X --> (2) dopaqn_X + (2) h2o_X	(2) C00355_X + C00007_X --> (2) C00822_X + (2) C00001_X	tyr-1_X | tyr-2_X | tyr-3_X | tyr-4_X | tyr-5_X | tyr-6_X	Tyrosine metabolism	0.0
RC02080_I	r	RC02080_I	R02080	4.1.1.28	[c] : 34dhphe_I + h_I --> co2_I + dopa_I	C00355_I + C00080_I --> C00011_I + C03758_I	bas-1_I	Tyrosine metabolism	-0.0
RC02080_X	r	RC02080_X	R02080	4.1.1.28	[c] : 34dhphe_X + h_X --> co2_X + dopa_X	C00355_X + C00080_X --> C00011_X + C03758_X	bas-1_X	Tyrosine metabolism	-0.0
RC02082_I	r	RC02082_I	R02082	1.1.1.34	[c] : (2) h_I + hmgcoa_I + (2) nadph_I <==> coa_I + mev-R_I + (2) nadp_I	(2) C00080_I + C00356_I + (2) C00005_I <==> C00010_I + C00418_I + (2) C00006_I	hmgr-1_I	Terpenoid backbone biosynthesis	0.0
RC02082_X	r	RC02082_X	R02082	1.1.1.34	[c] : (2) h_X + hmgcoa_X + (2) nadph_X <==> coa_X + mev-R_X + (2) nadp_X	(2) C00080_X + C00356_X + (2) C00005_X <==> C00010_X + C00418_X + (2) C00006_X	hmgr-1_X	Terpenoid backbone biosynthesis	0.0934129566403
RC02088_I	r	RC02088_I	R02088	3.1.3.5	[c] : damp_I + h2o_I --> dad-2_I + pi_I	C00360_I + C00001_I --> C00559_I + C00009_I	F25B5.3_I | Y10G11A.1_I | Y71H10B.1_I	Purine metabolism	0.0186987612134
RC02088_X	r	RC02088_X	R02088	3.1.3.5	[c] : damp_X + h2o_X --> dad-2_X + pi_X	C00360_X + C00001_X --> C00559_X + C00009_X	F25B5.3_X | Y10G11A.1_X | Y71H10B.1_X	Purine metabolism	-0.0
RC02090_I	r	RC02090_I	R02090	2.7.4.8	[c] : atp_I + dgmp_I <==> adp_I + dgdp_I	C00002_I + C00362_I <==> C00008_I + C00361_I	guk-1_I	Purine metabolism	0.0
RC02090_X	r	RC02090_X	R02090	2.7.4.8	[c] : atp_X + dgmp_X <==> adp_X + dgdp_X	C00002_X + C00362_X <==> C00008_X + C00361_X	guk-1_X	Purine metabolism	0.00999999999999
RC02093_I	r	RC02093_I	R02093	2.7.4.6	[c] : atp_I + dtdp_I <==> adp_I + dttp_I	C00002_I + C00363_I <==> C00008_I + C00459_I	R05G6.5_I | Y48G8AL.15_I | ndk-1_I	Pyrimidine metabolism	0.0122326679658
RC02093_X	r	RC02093_X	R02093	2.7.4.6	[c] : atp_X + dtdp_X <==> adp_X + dttp_X	C00002_X + C00363_X <==> C00008_X + C00459_X	R05G6.5_X | Y48G8AL.15_X | ndk-1_X	Pyrimidine metabolism	-0.00999999999999
RC02094_I	r	RC02094_I	R02094	2.7.4.9	[c] : atp_I + dtmp_I <==> adp_I + dtdp_I	C00002_I + C00364_I <==> C00008_I + C00363_I	dtmk-1_I	Pyrimidine metabolism	0.0122326679658
RC02094_X	r	RC02094_X	R02094	2.7.4.9	[c] : atp_X + dtmp_X <==> adp_X + dtdp_X	C00002_X + C00364_X <==> C00008_X + C00363_X	dtmk-1_X	Pyrimidine metabolism	-0.00999999999999
RC02098_I	r	RC02098_I	R02098	2.7.4.9	[c] : atp_I + dump_I <==> adp_I + dudp_I	C00002_I + C00365_I <==> C00008_I + C01346_I	dtmk-1_I	Pyrimidine metabolism	0.0
RC02098_X	r	RC02098_X	R02098	2.7.4.9	[c] : atp_X + dump_X <==> adp_X + dudp_X	C00002_X + C00365_X <==> C00008_X + C01346_X	dtmk-1_X	Pyrimidine metabolism	0.00999999999999
RC02099_I	r	RC02099_I	R02099	2.7.1.21	[c] : atp_I + duri_I --> adp_I + dump_I + h_I	C00002_I + C00526_I --> C00008_I + C00365_I + C00080_I	thk-1_I	Pyrimidine metabolism	-0.0
RC02099_X	r	RC02099_X	R02099	2.7.1.21	[c] : atp_X + duri_X --> adp_X + dump_X + h_X	C00002_X + C00526_X --> C00008_X + C00365_X + C00080_X	thk-1_X	Pyrimidine metabolism	0.01
RC02100_I	r	RC02100_I	R02100	3.6.1.19;3.6.1.23	[c] : dutp_I + h2o_I --> dump_I + h_I + ppi_I	C00460_I + C00001_I --> C00365_I + C00080_I + C00013_I	hap-1_I | dut-1_I	Pyrimidine metabolism	-0.0
RC02100_X	r	RC02100_X	R02100	3.6.1.19;3.6.1.23	[c] : dutp_X + h2o_X --> dump_X + h_X + ppi_X	C00460_X + C00001_X --> C00365_X + C00080_X + C00013_X	hap-1_X | dut-1_X	Pyrimidine metabolism	0.00999999999999
RC02101_I	r	RC02101_I	R02101	2.1.1.45	[c] : dump_I + mlthf_I --> dhf_I + dtmp_I	C00365_I + C00143_I --> C00415_I + C00364_I	tyms-1_I	Pyrimidine metabolism	-0.0
RC02101_X	r	RC02101_X	R02101	2.1.1.45	[c] : dump_X + mlthf_X --> dhf_X + dtmp_X	C00365_X + C00143_X --> C00415_X + C00364_X	tyms-1_X	Pyrimidine metabolism	0.01
RC02102_I	r	RC02102_I	R02102	3.1.3.5	[c] : dump_I + h2o_I --> duri_I + pi_I	C00365_I + C00001_I --> C00526_I + C00009_I	F25B5.3_I | Y10G11A.1_I | Y71H10B.1_I	Pyrimidine metabolism	0.0
RC02102_X	r	RC02102_X	R02102	3.1.3.5	[c] : dump_X + h2o_X --> duri_X + pi_X	C00365_X + C00001_X --> C00526_X + C00009_X	F25B5.3_X | Y10G11A.1_X | Y71H10B.1_X	Pyrimidine metabolism	-0.0
RC02103_I	r	RC02103_I	R02103	1.17.1.4	[c] : h2o_I + nad_I + xan_I <==> h_I + nadh_I + urate_I	C00001_I + C00003_I + C00385_I <==> C00080_I + C00004_I + C00366_I	xhd-1_I	Purine metabolism	0.0
RC02103_X	r	RC02103_X	R02103	1.17.1.4	[c] : h2o_X + nad_X + xan_X <==> h_X + nadh_X + urate_X	C00001_X + C00003_X + C00385_X <==> C00080_X + C00004_X + C00366_X	xhd-1_X	Purine metabolism	0.10068716146
RC02107_I	r	RC02107_I	R02107	1.17.3.2	[x] : h2o_I + o2_I + xan_I --> h2o2_I + urate_I	C00001_I + C00007_I + C00385_I --> C00027_I + C00366_I	xhd-1_I	Purine metabolism	-0.0
RC02107_X	r	RC02107_X	R02107	1.17.3.2	[x] : h2o_X + o2_X + xan_X --> h2o2_X + urate_X	C00001_X + C00007_X + C00385_X --> C00027_X + C00366_X	xhd-1_X	Purine metabolism	-0.0
RC02110_I	r	RC02110_I	R02110	2.4.1.18	[c] : nbglycogen_I --> glycogen_I	CC0045_I --> C00182_I	T04A8.7_I	Starch and sucrose metabolism	0.0
RC02110_X	r	RC02110_X	R02110	2.4.1.18	[c] : nbglycogen_X --> glycogen_X	CC0045_X --> C00182_X	T04A8.7_X	Starch and sucrose metabolism	0.0
RC02124_I	r	RC02124_I	R02124	1.1.1.1;1.1.1.105	retinol_I + nad_I <==> retinal_I + nadh_I + h_I	C00473_I + C00003_I <==> C00376_I + C00004_I + C00080_I	[H24K24.3_I | (D2063.1_I | sodh-1_I | sodh-2_I)] | (dhs-19_I | dhs-3_I)	Retinol metabolism	0.0
RC02124_X	r	RC02124_X	R02124	1.1.1.1;1.1.1.105	retinol_X + nad_X <==> retinal_X + nadh_X + h_X	C00473_X + C00003_X <==> C00376_X + C00004_X + C00080_X	[H24K24.3_X | (D2063.1_X | sodh-1_X | sodh-2_X)] | (dhs-19_X | dhs-3_X)	Retinol metabolism	-0.00999999999999
RC02142_I	r	RC02142_I	R02142	2.4.2.8	[c] : prpp_I + xan_I --> ppi_I + xmp_I	C00119_I + C00385_I --> C00013_I + C00655_I	hprt-1_I	Purine metabolism	-0.0
RC02142_X	r	RC02142_X	R02142	2.4.2.8	[c] : prpp_X + xan_X --> ppi_X + xmp_X	C00119_X + C00385_X --> C00013_X + C00655_X	hprt-1_X	Purine metabolism	-0.0
RC02147_I	r	RC02147_I	R02147	2.4.2.1	[c] : gsn_I + pi_I <==> gua_I + r1p_I	C00387_I + C00009_I <==> C00242_I + C00620_I	K02D7.1_I	Purine metabolism	0.0978734662748
RC02147_X	r	RC02147_X	R02147	2.4.2.1	[c] : gsn_X + pi_X <==> gua_X + r1p_X	C00387_X + C00009_X <==> C00242_X + C00620_X	K02D7.1_X	Purine metabolism	0.0557883883247
RC02173_I	r	RC02173_I	R02173	1.4.3.4	[c] : trypta_I + h2o_I + o2_I --> id3acald_I + nh4_I + h2o2_I	C00398_I + C00001_I + C00007_I --> C00637_I + C00014_I + C00027_I	amx-2_I	Tryptophan metabolism	-0.0
RC02173_X	r	RC02173_X	R02173	1.4.3.4	[c] : trypta_X + h2o_X + o2_X --> id3acald_X + nh4_X + h2o2_X	C00398_X + C00001_X + C00007_X --> C00637_X + C00014_X + C00027_X	amx-2_X	Tryptophan metabolism	-0.0
RC02186_I	r	RC02186_I	R02186	2.7.4.20	[c] : doldp_I + pi_I <==> dolp_I + ppi_I	C00621_I + C00009_I <==> C00110_I + C00013_I	Unknown	N-Glycan biosynthesis	0.0
RC02186_X	r	RC02186_X	R02186	2.7.4.20	[c] : doldp_X + pi_X <==> dolp_X + ppi_X	C00621_X + C00009_X <==> C00110_X + C00013_X	Unknown	N-Glycan biosynthesis	0.0135798477686
RC02222_I	r	RC02222_I	R02222	1.14.19.1	[c] : stcoa_I + (2) focytb_I + o2_I --> odecoa_I + (2) ficytb_I + (2) h2o_I	C00412_I + (2) C00999_I + C00007_I --> C00510_I + (2) C00996_I + (2) C00001_I	fat-7_I | fat-6_I	Biosynthesis of unsaturated fatty acids	0.012883196583
RC02222_X	r	RC02222_X	R02222	1.14.19.1	[c] : stcoa_X + (2) focytb_X + o2_X --> odecoa_X + (2) ficytb_X + (2) h2o_X	C00412_X + (2) C00999_X + C00007_X --> C00510_X + (2) C00996_X + (2) C00001_X	fat-7_X | fat-6_X	Biosynthesis of unsaturated fatty acids	0.0538159704143
RC02235_I	r	RC02235_I	R02235	1.5.1.3	[c] : fol_I + nadh_I <==> dhf_I + nad_I	C00504_I + C00004_I <==> C00415_I + C00003_I	dhfr-1_I	One carbon pool by folate	0.000152097627686
RC02235_X	r	RC02235_X	R02235	1.5.1.3	[c] : fol_X + nadh_X <==> dhf_X + nad_X	C00504_X + C00004_X <==> C00415_X + C00003_X	dhfr-1_X	One carbon pool by folate	0.0
RC02236_I	r	RC02236_I	R02236	1.5.1.3	[c] : fol_I + nadph_I <==> dhf_I + nadp_I	C00504_I + C00005_I <==> C00415_I + C00006_I	dhfr-1_I	One carbon pool by folate	0.0
RC02236_X	r	RC02236_X	R02236	1.5.1.3	[c] : fol_X + nadph_X <==> dhf_X + nadp_X	C00504_X + C00005_X <==> C00415_X + C00006_X	dhfr-1_X	One carbon pool by folate	0.0
RC02239_I	r	RC02239_I	R02239	3.1.3.4	[c] : h2o_I + pa_pl_I --> dag_pl_I + pi_I	C00001_I + C00416_I --> C00641_I + C00009_I	(F13E6.5_I | F53C3.13_I | T28D9.3_I) | lpin-1_I	Glycerolipid metabolism	-0.0
RC02239_X	r	RC02239_X	R02239	3.1.3.4	[c] : h2o_X + pa_pl_X --> dag_pl_X + pi_X	C00001_X + C00416_X --> C00641_X + C00009_X	(F13E6.5_X | F53C3.13_X | T28D9.3_X) | lpin-1_X	Glycerolipid metabolism	-0.0
RC02240_I	r	RC02240_I	R02240	2.7.1.107	[c] : atp_I + dag_pl_I --> adp_I + h_I + pa_pl_I	C00002_I + C00641_I --> C00008_I + C00080_I + C00416_I	dgk-1_I | dgk-2_I | dgk-3_I | dgk-4_I | dgk-5_I	Glycerolipid metabolism	0.0483433660414
RC02240_X	r	RC02240_X	R02240	2.7.1.107	[c] : atp_X + dag_pl_X --> adp_X + h_X + pa_pl_X	C00002_X + C00641_X --> C00008_X + C00080_X + C00416_X	dgk-1_X | dgk-2_X | dgk-3_X | dgk-4_X | dgk-5_X	Glycerolipid metabolism	0.01
RC02241_I	r	RC02241_I	R02241	2.3.1.51	[c] : Rtotal2coa_I + alpa_pl_I --> coa_I + pa_pl_I	CC0002_I + C00681_I --> C00010_I + C00416_I	[(acl-8_I | acl-9_I | bus-18_I) | (acl-1_I | acl-2_I) | (mboa-3_I | mboa-4_I)] | acl-11_I	Glycerolipid metabolism	0.0120056367654
RC02241_X	r	RC02241_X	R02241	2.3.1.51	[c] : Rtotal2coa_X + alpa_pl_X --> coa_X + pa_pl_X	CC0002_X + C00681_X --> C00010_X + C00416_X	[(acl-8_X | acl-9_X | bus-18_X) | (acl-1_X | acl-2_X) | (mboa-3_X | mboa-4_X)] | acl-11_X	Glycerolipid metabolism	0.0386043158238
RC02245_I	r	RC02245_I	R02245	2.7.1.36	[c] : atp_I + mev-R_I --> 5pmev_I + adp_I + h_I	C00002_I + C00418_I --> C01107_I + C00008_I + C00080_I	mvk-1_I	Terpenoid backbone biosynthesis	-0.0
RC02245_X	r	RC02245_X	R02245	2.7.1.36	[c] : atp_X + mev-R_X --> 5pmev_X + adp_X + h_X	C00002_X + C00418_X --> C01107_X + C00008_X + C00080_X	mvk-1_X	Terpenoid backbone biosynthesis	0.0934129566403
RC02250_I	r	RC02250_I	R02250;R01369	3.1.1.3;3.1.1.79	tag_I + h2o_I --> dag_tag_I + Rtotal3_I + h_I	C00422_I + C00001_I --> CC0082_I + CC0087_I + C00080_I	atgl-1_I | hosl-1_I	Glycerolipid metabolism	0.0
RC02250_X	r	RC02250_X	R02250;R01369	3.1.1.3;3.1.1.79	tag_X + h2o_X --> dag_tag_X + Rtotal3_X + h_X	C00422_X + C00001_X --> CC0082_X + CC0087_X + C00080_X	atgl-1_X | hosl-1_X	Glycerolipid metabolism	0.00702912930272
RC02251_I	r	RC02251_I	R02251	2.3.1.20	[c] : Rtotal3coa_I + dag_tag_I --> coa_I + tag_I	CC0003_I + CC0082_I --> C00010_I + C00422_I	mboa-2_I	Glycerolipid metabolism	0.00223151489653
RC02251_X	r	RC02251_X	R02251	2.3.1.20	[c] : Rtotal3coa_X + dag_tag_X --> coa_X + tag_X	CC0003_X + CC0082_X --> C00010_X + C00422_X	mboa-2_X	Glycerolipid metabolism	-0.0
RC02265_I	r	RC02265_I	R02265	5.3.99.3	[r] : prostgh2_I <==> prostge2_I	C00427_I <==> C00584_I	pges-2_I | ZC395.10_I	Arachidonic acid metabolism	-0.00999999999999
RC02265_X	r	RC02265_X	R02265	5.3.99.3	[r] : prostgh2_X <==> prostge2_X	C00427_X <==> C00584_X	pges-2_X | ZC395.10_X	Arachidonic acid metabolism	0.00999999999999
RC02266_I	r	RC02266_I	R02266	5.3.99.2	[r] : prostgh2_I <==> prostgd2_I	C00427_I <==> C00696_I	gst-11_I	Arachidonic acid metabolism	0.0
RC02266_X	r	RC02266_X	R02266	5.3.99.2	[r] : prostgh2_X <==> prostgd2_X	C00427_X <==> C00696_X	gst-11_X	Arachidonic acid metabolism	0.0
RC02269_I	r	RC02269_I	R02269	3.5.2.2	[c] : 56dura_I + h2o_I <==> cala_I + h_I	C00429_I + C00001_I <==> C02642_I + C00080_I	dhp-1_I | dhp-2_I	Pyrimidine metabolism	0.0
RC02269_X	r	RC02269_X	R02269	3.5.2.2	[c] : 56dura_X + h2o_X <==> cala_X + h_X	C00429_X + C00001_X <==> C02642_X + C00080_X	dhp-1_X | dhp-2_X	Pyrimidine metabolism	0.0
RC02286_I	r	RC02286_I	R02286	3.5.3.13	[c] : forglu_I + (3) h_I + h2o_I --> Nforglu_I + nh4_I	C00439_I + (3) C00080_I + C00001_I --> C01045_I + C00014_I	cpin-1_I	Histidine metabolism	-0.0
RC02286_X	r	RC02286_X	R02286	3.5.3.13	[c] : forglu_X + (3) h_X + h2o_X --> Nforglu_X + nh4_X	C00439_X + (3) C00080_X + C00001_X --> C01045_X + C00014_X	cpin-1_X	Histidine metabolism	0.0250768671099
RC02288_I	r	RC02288_I	R02288	3.5.2.7	[c] : 4izp_I + h2o_I --> forglu_I + h_I	C03680_I + C00001_I --> C00439_I + C00080_I	T12A2.1_I	Histidine metabolism	0.0
RC02288_X	r	RC02288_X	R02288	3.5.2.7	[c] : 4izp_X + h2o_X --> forglu_X + h_X	C03680_X + C00001_X --> C00439_X + C00080_X	T12A2.1_X	Histidine metabolism	0.0250768671099
RC02294_I	r	RC02294_I	R02294	2.4.2.1	[c] : pi_I + rnam_I <==> h_I + ncam_I + r1p_I	C00009_I + C03150_I <==> C00080_I + C00153_I + C00620_I	K02D7.1_I	Nicotinate and nicotinamide metabolism	0.0
RC02294_X	r	RC02294_X	R02294	2.4.2.1	[c] : pi_X + rnam_X <==> h_X + ncam_X + r1p_X	C00009_X + C03150_X <==> C00080_X + C00153_X + C00620_X	K02D7.1_X	Nicotinate and nicotinamide metabolism	0.0
RC02295_I	r	RC02295_I	R02295	2.4.2.1	[c] : h_I + nac_I + r1p_I <==> nicrns_I + pi_I	C00080_I + C00253_I + C00620_I <==> C05841_I + C00009_I	K02D7.1_I	Nicotinate and nicotinamide metabolism	0.0
RC02295_X	r	RC02295_X	R02295	2.4.2.1	[c] : h_X + nac_X + r1p_X <==> nicrns_X + pi_X	C00080_X + C00253_X + C00620_X <==> C05841_X + C00009_X	K02D7.1_X	Nicotinate and nicotinamide metabolism	0.0
RC02297_I	r	RC02297_I	R02297	2.4.2.1	[c] : pi_I + xtsn_I <==> r1p_I + xan_I	C00009_I + C01762_I <==> C00620_I + C00385_I	K02D7.1_I	Purine metabolism	0.0
RC02297_X	r	RC02297_X	R02297	2.4.2.1	[c] : pi_X + xtsn_X <==> r1p_X + xan_X	C00009_X + C01762_X <==> C00620_X + C00385_X	K02D7.1_X	Purine metabolism	0.0
RC02323_I	r	RC02323_I	R02323	3.1.3.5	[c] : h2o_I + nmn_I --> rnam_I + pi_I	C00001_I + C00455_I --> C03150_I + C00009_I	F25B5.3_I | Y10G11A.1_I | Y71H10B.1_I	Nicotinate and nicotinamide metabolism	-0.0
RC02323_X	r	RC02323_X	R02323	3.1.3.5	[c] : h2o_X + nmn_X --> rnam_X + pi_X	C00001_X + C00455_X --> C03150_X + C00009_X	F25B5.3_X | Y10G11A.1_X | Y71H10B.1_X	Nicotinate and nicotinamide metabolism	0.0
RC02326_I	r	RC02326_I	R02326	2.7.4.6	[c] : atp_I + dcdp_I <==> adp_I + dctp_I	C00002_I + C00705_I <==> C00008_I + C00458_I	R05G6.5_I | Y48G8AL.15_I | ndk-1_I	Pyrimidine metabolism	0.0
RC02326_X	r	RC02326_X	R02326	2.7.4.6	[c] : atp_X + dcdp_X <==> adp_X + dctp_X	C00002_X + C00705_X <==> C00008_X + C00458_X	R05G6.5_X | Y48G8AL.15_X | ndk-1_X	Pyrimidine metabolism	0.00120220582773
RC02331_I	r	RC02331_I	R02331	2.7.4.6	[c] : atp_I + dudp_I <==> adp_I + dutp_I	C00002_I + C01346_I <==> C00008_I + C00460_I	R05G6.5_I | Y48G8AL.15_I | ndk-1_I	Pyrimidine metabolism	0.0
RC02331_X	r	RC02331_X	R02331	2.7.4.6	[c] : atp_X + dudp_X <==> adp_X + dutp_X	C00002_X + C01346_X <==> C00008_X + C00460_X	R05G6.5_X | Y48G8AL.15_X | ndk-1_X	Pyrimidine metabolism	0.00999999999999
RC02335_I	r	RC02335_I	R02335	2.4.1.16	[c] : uacgam_I --> chitin_I + h_I + udp_I	C00043_I --> C00461_I + C00080_I + C00015_I	chs-1_I | chs-2_I	Amino sugar and nucleotide sugar metabolism	0.0
RC02335_X	r	RC02335_X	R02335	2.4.1.16	[c] : uacgam_X --> chitin_X + h_X + udp_X	C00043_X --> C00461_X + C00080_X + C00015_X	chs-1_X | chs-2_X	Amino sugar and nucleotide sugar metabolism	0.0308721842808
RC02364_I	r	RC02364_I	R02364	1.6.5.5	[c] : h_I + nadph_I + q_I --> nadp_I + qh2_I	C00080_I + C00005_I + C00399_I --> C00006_I + C00390_I	F39B2.3_I	Miscellaneous	0.0
RC02364_X	r	RC02364_X	R02364	1.6.5.5	[c] : h_X + nadph_X + q_X --> nadp_X + qh2_X	C00080_X + C00005_X + C00399_X --> C00006_X + C00390_X	F39B2.3_X	Miscellaneous	0.0
RC02367_I	r	RC02367_I	R02367	2.3.1.76	pmtcoa_I + retinol_I <==> coa_I + retpalm_I	C00154_I + C00473_I <==> C00010_I + C02588_I	mboa-2_I	Retinol metabolism	0.0
RC02367_X	r	RC02367_X	R02367	2.3.1.76	pmtcoa_X + retinol_X <==> coa_X + retpalm_X	C00154_X + C00473_X <==> C00010_X + C02588_X	mboa-2_X	Retinol metabolism	0.0
RC02382_I	r	RC02382_I	R02382	1.4.3.4	tym_I + h2o_I + o2_I --> 4hoxpacd_I + nh4_I + h2o2_I	C00483_I + C00001_I + C00007_I --> C03765_I + C00014_I + C00027_I	amx-2_I	Tyrosine metabolism	-0.0
RC02382_X	r	RC02382_X	R02382	1.4.3.4	tym_X + h2o_X + o2_X --> 4hoxpacd_X + nh4_X + h2o2_X	C00483_X + C00001_X + C00007_X --> C03765_X + C00014_X + C00027_X	amx-2_X	Tyrosine metabolism	-0.0
RC02383_I	r	RC02383_I	R02383	1.14.18.1	tym_I + o2_I + nadh_I + h_I --> dopa_I + nad_I + h2o_I	C00483_I + C00007_I + C00004_I + C00080_I --> C03758_I + C00003_I + C00001_I	tyr-1_I | tyr-2_I | tyr-3_I | tyr-4_I | tyr-5_I | tyr-6_I	Isoquinoline alkaloid biosynthesis	-0.0
RC02383_X	r	RC02383_X	R02383	1.14.18.1	tym_X + o2_X + nadh_X + h_X --> dopa_X + nad_X + h2o_X	C00483_X + C00007_X + C00004_X + C00080_X --> C03758_X + C00003_X + C00001_X	tyr-1_X | tyr-2_X | tyr-3_X | tyr-4_X | tyr-5_X | tyr-6_X	Isoquinoline alkaloid biosynthesis	-0.0
RC02389_I	r	RC02389_I	R02389	2.4.1.17	[r] : (2.0) udpglcur_I + bilirub_I --> (2.0) udp_I + bildglcur_I	(2.0) C00167_I + C00486_I --> (2.0) C00015_I + C05787_I	C03A7.13_I | C55H1.1_I | F10D2.8_I | F54C1.1_I | H23N18.4_I | K04A8.10_I | ugt-1_I | ugt-10_I | ugt-11_I | ugt-12_I | ugt-13_I | ugt-14_I | ugt-15_I | ugt-16_I | ugt-17_I | ugt-18_I | ugt-19_I | ugt-2_I | ugt-20_I | ugt-21_I | ugt-22_I | ugt-23_I | ugt-24_I | ugt-25_I | ugt-26_I | ugt-27_I | ugt-29_I | ugt-3_I | ugt-30_I | ugt-31_I | ugt-32_I | ugt-33_I | ugt-34_I | ugt-35_I | ugt-36_I | ugt-37_I | ugt-38_I | ugt-39_I | ugt-4_I | ugt-40_I | ugt-41_I | ugt-42_I | ugt-43_I | ugt-44_I | ugt-45_I | ugt-46_I | ugt-47_I | ugt-48_I | ugt-49_I | ugt-5_I | ugt-50_I | ugt-51_I | ugt-52_I | ugt-53_I | ugt-54_I | ugt-55_I | ugt-56_I | ugt-58_I | ugt-59_I | ugt-6_I | ugt-60_I | ugt-61_I | ugt-62_I | ugt-63_I | ugt-64_I | ugt-65_I | ugt-7_I | ugt-8_I | ugt-9_I	Porphyrin and chlorophyll metabolism	-0.0
RC02389_X	r	RC02389_X	R02389	2.4.1.17	[r] : (2.0) udpglcur_X + bilirub_X --> (2.0) udp_X + bildglcur_X	(2.0) C00167_X + C00486_X --> (2.0) C00015_X + C05787_X	C03A7.13_X | C55H1.1_X | F10D2.8_X | F54C1.1_X | H23N18.4_X | K04A8.10_X | ugt-1_X | ugt-10_X | ugt-11_X | ugt-12_X | ugt-13_X | ugt-14_X | ugt-15_X | ugt-16_X | ugt-17_X | ugt-18_X | ugt-19_X | ugt-2_X | ugt-20_X | ugt-21_X | ugt-22_X | ugt-23_X | ugt-24_X | ugt-25_X | ugt-26_X | ugt-27_X | ugt-29_X | ugt-3_X | ugt-30_X | ugt-31_X | ugt-32_X | ugt-33_X | ugt-34_X | ugt-35_X | ugt-36_X | ugt-37_X | ugt-38_X | ugt-39_X | ugt-4_X | ugt-40_X | ugt-41_X | ugt-42_X | ugt-43_X | ugt-44_X | ugt-45_X | ugt-46_X | ugt-47_X | ugt-48_X | ugt-49_X | ugt-5_X | ugt-50_X | ugt-51_X | ugt-52_X | ugt-53_X | ugt-54_X | ugt-55_X | ugt-56_X | ugt-58_X | ugt-59_X | ugt-6_X | ugt-60_X | ugt-61_X | ugt-62_X | ugt-63_X | ugt-64_X | ugt-65_X | ugt-7_X | ugt-8_X | ugt-9_X	Porphyrin and chlorophyll metabolism	0.00082921124791
RC02396_I	r	RC02396_I	R02396	2.3.1.7	[c] : accoa_I + crn_I --> acrn_I + coa_I	C00024_I + C00318_I --> C02571_I + C00010_I	B0395.3_I	Carnitine shuttle	0.0
RC02396_X	r	RC02396_X	R02396	2.3.1.7	[c] : accoa_X + crn_X --> acrn_X + coa_X	C00024_X + C00318_X --> C02571_X + C00010_X	B0395.3_X	Carnitine shuttle	0.01
RC02397_I	r	RC02397_I	R02397	1.14.11.1	[c] : 4tmeabutn_I + akg_I + o2_I --> co2_I + crn_I + succ_I	C01181_I + C00026_I + C00007_I --> C00011_I + C00318_I + C00042_I	gbh-1_I	Carnitine biosynthesis	-0.0
RC02397_X	r	RC02397_X	R02397	1.14.11.1	[c] : 4tmeabutn_X + akg_X + o2_X --> co2_X + crn_X + succ_X	C01181_X + C00026_X + C00007_X --> C00011_X + C00318_X + C00042_X	gbh-1_X	Carnitine biosynthesis	-0.0
RC02464_I	r	RC02464_I	R02464	4.1.2.27	[c] : sph1p_ce_I --> ethamp_I + m15hxdcal_I	CC0208_I --> C00346_I + CC0209_I	spl-1_I | tag-38_I	Sphingolipid metabolism	-0.0
RC02464_X	r	RC02464_X	R02464	4.1.2.27	[c] : sph1p_ce_X --> ethamp_X + m15hxdcal_X	CC0208_X --> C00346_X + CC0209_X	spl-1_X | tag-38_X	Sphingolipid metabolism	0.0591026291151
RC02466_I	r	RC02466_I	R02466	4.1.1.15	[c] : 3sala_I + h_I --> co2_I + hyptaur_I	C00606_I + C00080_I --> C00011_I + C00519_I	unc-25_I	Taurine and hypotaurine metabolism	-0.0
RC02466_X	r	RC02466_X	R02466	4.1.1.15	[c] : 3sala_X + h_X --> co2_X + hyptaur_X	C00606_X + C00080_X --> C00011_X + C00519_X	unc-25_X	Taurine and hypotaurine metabolism	-0.0
RC02478_I	r	RC02478_I	R02478	2.4.1.17	[r] : andrstrn_I + udpglcur_I --> andrstrnglc_I + udp_I	C00523_I + C00167_I --> C11135_I + C00015_I	C03A7.13_I | C55H1.1_I | F10D2.8_I | F54C1.1_I | H23N18.4_I | K04A8.10_I | ugt-1_I | ugt-10_I | ugt-11_I | ugt-12_I | ugt-13_I | ugt-14_I | ugt-15_I | ugt-16_I | ugt-17_I | ugt-18_I | ugt-19_I | ugt-2_I | ugt-20_I | ugt-21_I | ugt-22_I | ugt-23_I | ugt-24_I | ugt-25_I | ugt-26_I | ugt-27_I | ugt-29_I | ugt-3_I | ugt-30_I | ugt-31_I | ugt-32_I | ugt-33_I | ugt-34_I | ugt-35_I | ugt-36_I | ugt-37_I | ugt-38_I | ugt-39_I | ugt-4_I | ugt-40_I | ugt-41_I | ugt-42_I | ugt-43_I | ugt-44_I | ugt-45_I | ugt-46_I | ugt-47_I | ugt-48_I | ugt-49_I | ugt-5_I | ugt-50_I | ugt-51_I | ugt-52_I | ugt-53_I | ugt-54_I | ugt-55_I | ugt-56_I | ugt-58_I | ugt-59_I | ugt-6_I | ugt-60_I | ugt-61_I | ugt-62_I | ugt-63_I | ugt-64_I | ugt-65_I | ugt-7_I | ugt-8_I | ugt-9_I	Steroid hormone biosynthesis	0.0
