	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	LB	UB	BIO0010_X	BIO0010_I	RCC0005_X	RCC0005_I
1056	r	RC01513_X	R01513	1.1.1.95	[c] : 3pg_X + nad_X <==> 3php_X + h_X + nadh_X	C00197_X + C00003_X <==> C03232_X + C00080_X + C00004_X	C31C9.2_X	Glycine, serine and threonine metabolism	-1000.0	1000.0	1.13059516846	0.0790515899183	5.16759288767	0.064288663325
1057	r	RC01514_I	R01514	2.7.1.31	[c] : atp_I + glyc-R_I --> 3pg_I + adp_I + h_I	C00002_I + C00258_I --> C00197_I + C00008_I + C00080_I	C13B9.2_I	Glycine, serine and threonine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1058	r	RC01514_X	R01514	2.7.1.31	[c] : atp_X + glyc-R_X --> 3pg_X + adp_X + h_X	C00002_X + C00258_X --> C00197_X + C00008_X + C00080_X	C13B9.2_X	Glycine, serine and threonine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1059	r	RC01518_I	R01518	5.4.2.12	[c] : 2pg_I <==> 3pg_I	C00631_I <==> C00197_I	ipgm-1_I	Glycolysis / Gluconeogenesis	-1000.0	1000.0	0.0	0.191703640823	0.18973433653	3.55312856087
1060	r	RC01518_X	R01518	5.4.2.12	[c] : 2pg_X <==> 3pg_X	C00631_X <==> C00197_X	ipgm-1_X	Glycolysis / Gluconeogenesis	-1000.0	1000.0	0.241528443924	0.0490004888628	3.41639156323	0.0529973388871
1061	r	RC01528_I	R01528	1.1.1.44	[c] : 6pgc_I + nadp_I --> ru5p-D_I + co2_I + nadph_I	C00345_I + C00006_I --> C00199_I + C00011_I + C00005_I	T25B9.9_I	Pentose phosphate pathway	-0.0	1000.0	0.0	0.0	0.0	0.0
1062	r	RC01528_X	R01528	1.1.1.44	[c] : 6pgc_X + nadp_X --> ru5p-D_X + co2_X + nadph_X	C00345_X + C00006_X --> C00199_X + C00011_X + C00005_X	T25B9.9_X	Pentose phosphate pathway	-0.0	1000.0	0.0	0.0	0.0	0.0
1063	r	RC01529_I	R01529	5.1.3.1	[c] : ru5p-D_I <==> xu5p-D_I	C00199_I <==> C00231_I	F08F8.7_I	Pentose phosphate pathway	-1000.0	1000.0	0.011108	0.31654915117	0.011108	0.436978
1064	r	RC01529_X	R01529	5.1.3.1	[c] : ru5p-D_X <==> xu5p-D_X	C00199_X <==> C00231_X	F08F8.7_X	Pentose phosphate pathway	-1000.0	1000.0	0.312802722614	0.0120204404222	0.42587	0.0
1065	r	RC01547_I	R01547	2.7.4.3	[c] : atp_I + damp_I <==> adp_I + dadp_I	C00002_I + C00360_I <==> C00008_I + C00206_I	E02H1.6_I | (F38B2.4_I | ZK673.2_I | let-754_I)	Purine metabolism	-1000.0	1000.0	0.0	0.00457197444211	0.0	0.0
1066	r	RC01547_X	R01547	2.7.4.3	[c] : atp_X + damp_X <==> adp_X + dadp_X	C00002_X + C00360_X <==> C00008_X + C00206_X	E02H1.6_X | (F38B2.4_X | ZK673.2_X | let-754_X)	Purine metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1067	r	RC01560_I	R01560	3.5.4.4	[c] : adn_I + h_I + h2o_I --> ins_I + nh4_I	C00212_I + C00080_I + C00001_I --> C00294_I + C00014_I	C06G3.5_I | C44B7.12_I	Purine metabolism	-0.0	1000.0	-0.0	0.135009341516	-0.0	0.14474181561
1068	r	RC01560_X	R01560	3.5.4.4	[c] : adn_X + h_X + h2o_X --> ins_X + nh4_X	C00212_X + C00080_X + C00001_X --> C00294_X + C00014_X	C06G3.5_X | C44B7.12_X	Purine metabolism	-0.0	1000.0	0.130448777983	0.0	0.172979711786	0.0
1069	r	RC01561_I	R01561	2.4.2.1	[c] : adn_I + pi_I <==> ade_I + r1p_I	C00212_I + C00009_I <==> C00147_I + C00620_I	K02D7.1_I	Purine metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1070	r	RC01561_X	R01561	2.4.2.1	[c] : adn_X + pi_X <==> ade_X + r1p_X	C00212_X + C00009_X <==> C00147_X + C00620_X	K02D7.1_X	Purine metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1071	r	RC01567_I	R01567	2.7.1.21	[c] : atp_I + thymd_I --> adp_I + dtmp_I + h_I	C00002_I + C00214_I --> C00008_I + C00364_I + C00080_I	thk-1_I	Pyrimidine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1072	r	RC01567_X	R01567	2.7.1.21	[c] : atp_X + thymd_X --> adp_X + dtmp_X + h_X	C00002_X + C00214_X --> C00008_X + C00364_X + C00080_X	thk-1_X	Pyrimidine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1073	r	RC01569_I	R01569	3.1.3.5	[c] : dtmp_I + h2o_I --> pi_I + thymd_I	C00364_I + C00001_I --> C00009_I + C00214_I	F25B5.3_I | Y10G11A.1_I | Y71H10B.1_I	Pyrimidine metabolism	-0.0	1000.0	0.0200170925896	0.0200158662729	0.024587840715	0.024587840715
1074	r	RC01569_X	R01569	3.1.3.5	[c] : dtmp_X + h2o_X --> pi_X + thymd_X	C00364_X + C00001_X --> C00009_X + C00214_X	F25B5.3_X | Y10G11A.1_X | Y71H10B.1_X	Pyrimidine metabolism	-0.0	1000.0	-0.0	-0.0	0.0	0.0
1075	r	RC01570_I	R01570 	2.4.2.4	[c]: pi_I + thymd_I <==> 2dr1p_I + thym_I	C00009_I + C00214_I <==> C00672_I + C00178_I	upp-1_I	Pyrimidine metabolism	-1000.0	1000.0	0.0	0.020015866273	0.0	0.024587840715
1076	r	RC01570_X	R01570 	2.4.2.4	[c]: pi_X + thymd_X <==> 2dr1p_X + thym_X	C00009_X + C00214_X <==> C00672_X + C00178_X	upp-1_X	Pyrimidine metabolism	-1000.0	1000.0	0.0200170925896	0.0	0.024587840715	0.0
1077	r	RC01595_I	R01595	1.13.11.34	[c] : arachd_I + o2_I --> 5HPET_I	C00219_I + C00007_I --> C05356_I	TBD	Arachidonic acid metabolism	-0.0	1000.0	0.0	-0.0	-0.0	-0.0
1078	r	RC01595_X	R01595	1.13.11.34	[c] : arachd_X + o2_X --> 5HPET_X	C00219_X + C00007_X --> C05356_X	TBD	Arachidonic acid metabolism	-0.0	1000.0	-0.0	-0.0	0.0	-0.0
1079	r	RC01600_I	R01600	2.7.1.1	[c] : atp_I + glc-D-B_I --> adp_I + g6p-B_I + h_I	C00002_I + C00221_I --> C00008_I + C01172_I + C00080_I	hxk-1_I | hxk-2_I | hxk-3_I	Glycolysis / Gluconeogenesis	-0.0	1000.0	0.0135796	0.0372978114156	0.0135796	0.0135796
1080	r	RC01600_X	R01600	2.7.1.1	[c] : atp_X + glc-D-B_X --> adp_X + g6p-B_X + h_X	C00002_X + C00221_X --> C00008_X + C01172_X + C00080_X	hxk-1_X | hxk-2_X | hxk-3_X	Glycolysis / Gluconeogenesis	-0.0	1000.0	-0.0	0.0	0.0	0.0
1081	r	RC01602_I	R01602	5.1.3.3	[c] : glc-D-A_I <==> glc-D-B_I	C00267_I <==> C00221_I	C01B4.6_I | Y19D10A.16_I	Glycolysis / Gluconeogenesis	-1000.0	1000.0	0.0	0.0	0.0	0.0
1082	r	RC01602_X	R01602	5.1.3.3	[c] : glc-D-A_X <==> glc-D-B_X	C00267_X <==> C00221_X	C01B4.6_X | Y19D10A.16_X	Glycolysis / Gluconeogenesis	-1000.0	1000.0	0.0	0.0	0.0	0.0
1083	r	RC01616_I	R01616	6.2.1.12	[c] : T4hcinnm_I + atp_I + coa_I --> 4cmcoa_I + amp_I + ppi_I	C00811_I + C00002_I + C00010_I --> C00223_I + C00020_I + C00013_I	acs-6_I | acs-14_I	Ubiquinone and other terpenoid-quinone biosynthesis	-0.0	1000.0	-0.0	0.0	0.0	-0.0
1084	r	RC01616_X	R01616	6.2.1.12	[c] : T4hcinnm_X + atp_X + coa_X --> 4cmcoa_X + amp_X + ppi_X	C00811_X + C00002_X + C00010_X --> C00223_X + C00020_X + C00013_X	acs-6_X | acs-14_X	Ubiquinone and other terpenoid-quinone biosynthesis	-0.0	1000.0	0.0	0.0	0.0	0.0
1085	r	RC01639_I	R01639	2.7.1.17	[c] : atp_I + xylu-D_I --> adp_I + h_I + xu5p-D_I	C00002_I + C00310_I --> C00008_I + C00080_I + C00231_I	R08D7.7_I	Pentose and glucuronate interconversions	-0.0	1000.0	-0.0	-0.0	-0.0	0.0
1086	r	RC01639_X	R01639	2.7.1.17	[c] : atp_X + xylu-D_X --> adp_X + h_X + xu5p-D_X	C00002_X + C00310_X --> C00008_X + C00080_X + C00231_X	R08D7.7_X	Pentose and glucuronate interconversions	-0.0	1000.0	0.0	-0.0	0.0	0.0
1087	r	RC01641_I	R01641	2.2.1.1	[c] : s7p_I + g3p_I <==> r5p_I + xu5p-D_I	C05382_I + C00118_I <==> C00117_I + C00231_I	tkt-1_I	Pentose phosphate pathway	-1000.0	1000.0	-0.00555399999996	-0.158274575585	-0.00555399999996	-0.218489
1088	r	RC01641_X	R01641	2.2.1.1	[c] : s7p_X + g3p_X <==> r5p_X + xu5p-D_X	C05382_X + C00118_X <==> C00117_X + C00231_X	tkt-1_X	Pentose phosphate pathway	-1000.0	1000.0	-0.156401361307	-0.00601022021112	-0.212935	0.0
1089	r	RC01655_I	R01655	3.5.4.9	[c] : h2o_I + methf_I <==> 10fthf_I + h_I	C00001_I + C00445_I <==> C00234_I + C00080_I	K07E3.4_I | dao-3_I	One carbon pool by folate	-1000.0	1000.0	0.0	-0.0188732351257	-0.14474181561	-0.287499003576
1090	r	RC01655_X	R01655	3.5.4.9	[c] : h2o_X + methf_X <==> 10fthf_X + h_X	C00001_X + C00445_X <==> C00234_X + C00080_X	K07E3.4_X | dao-3_X	One carbon pool by folate	-1000.0	1000.0	-0.0189064638671	0.0	-0.142757187966	0.0
1091	r	RC01658_I	R01658	2.5.1.1	[c] : dmpp_I + ipdp_I --> grdp_I + ppi_I	C00235_I + C00129_I --> C00341_I + C00013_I	fdps-1_I	Terpenoid backbone biosynthesis	-0.0	1000.0	0.0	0.000441244612932	0.0	0.0
1092	r	RC01658_X	R01658	2.5.1.1	[c] : dmpp_X + ipdp_X --> grdp_X + ppi_X	C00235_X + C00129_X --> C00341_X + C00013_X	fdps-1_X	Terpenoid backbone biosynthesis	-0.0	1000.0	0.00044112626021	0.0	0.0	0.0
1093	r	RC01663_I	R01663	3.5.4.12	[c] : dcmp_I + h_I + h2o_I --> dump_I + nh4_I	C00239_I + C00080_I + C00001_I --> C00365_I + C00014_I	ZK643.2_I	Pyrimidine metabolism	-0.0	1000.0	0.0	0.0228228268931	-0.0	0.0
1094	r	RC01663_X	R01663	3.5.4.12	[c] : dcmp_X + h_X + h2o_X --> dump_X + nh4_X	C00239_X + C00080_X + C00001_X --> C00365_X + C00014_X	ZK643.2_X	Pyrimidine metabolism	-0.0	1000.0	-0.0	0.0	0.025284659285	0.0
1095	r	RC01664_I	R01664	3.1.3.5	[c] : dcmp_I + h2o_I --> dcyt_I + pi_I	C00239_I + C00001_I --> C00881_I + C00009_I	F25B5.3_I | Y10G11A.1_I | Y71H10B.1_I	Pyrimidine metabolism	-0.0	1000.0	0.0	0.0	0.0	0.025284659285
1096	r	RC01664_X	R01664	3.1.3.5	[c] : dcmp_X + h2o_X --> dcyt_X + pi_X	C00239_X + C00001_X --> C00881_X + C00009_X	F25B5.3_X | Y10G11A.1_X | Y71H10B.1_X	Pyrimidine metabolism	-0.0	1000.0	0.0228234872175	0.0	0.0	-0.0
1097	r	RC01665_I	R01665	2.7.4.14	[c] : atp_I + dcmp_I <==> adp_I + dcdp_I	C00002_I + C00239_I <==> C00008_I + C00705_I	C29F7.3_I | F40F8.1_I	Pyrimidine metabolism	-1000.0	1000.0	0.0	0.00246183239187	0.0	0.0
1098	r	RC01665_X	R01665	2.7.4.14	[c] : atp_X + dcmp_X <==> adp_X + dcdp_X	C00002_X + C00239_X <==> C00008_X + C00705_X	C29F7.3_X | F40F8.1_X	Pyrimidine metabolism	-1000.0	1000.0	0.00246117206757	0.0	0.0	0.0
1099	r	RC01681_I	R01681	1.8.1.3	[c] : (2) h_I + (2) hyptaur_I + o2_I --> (2) taur_I	(2) C00080_I + (2) C00519_I + C00007_I --> (2) C00245_I	Unknown	Taurine and hypotaurine metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
1100	r	RC01681_X	R01681	1.8.1.3	[c] : (2) h_X + (2) hyptaur_X + o2_X --> (2) taur_X	(2) C00080_X + (2) C00519_X + C00007_X --> (2) C00245_X	Unknown	Taurine and hypotaurine metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
1101	r	RC01682_I	R01682	4.1.1.15	[c] : Lcyst_I + h_I --> co2_I + taur_I	C00506_I + C00080_I --> C00011_I + C00245_I	unc-25_I	Taurine and hypotaurine metabolism	-0.0	1000.0	-0.0	-0.0	0.0	-0.0
1102	r	RC01682_X	R01682	4.1.1.15	[c] : Lcyst_X + h_X --> co2_X + taur_X	C00506_X + C00080_X --> C00011_X + C00245_X	unc-25_X	Taurine and hypotaurine metabolism	-0.0	1000.0	-0.0	-0.0	0.0	0.0
1103	r	RC01687_I	R01687	2.3.2.2	[c] : taur_I + gthrd_I <==> cgly_I + glutaur_I	C00245_I + C00051_I <==> C01419_I + C05844_I	C53D5.5_I | H14N18.4_I | T03D8.6_I | T19H12.6_I | Y7A9A.1_I | Y97E10AR.2_I	Taurine and hypotaurine metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1104	r	RC01687_X	R01687	2.3.2.2	[c] : taur_X + gthrd_X <==> cgly_X + glutaur_X	C00245_X + C00051_X <==> C01419_X + C05844_X	C53D5.5_X | H14N18.4_X | T03D8.6_X | T19H12.6_X | Y7A9A.1_X | Y97E10AR.2_X	Taurine and hypotaurine metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1105	r	RC01704_I	R01704	1.2.1.48	m15hxdcal_I + nad_I + h2o_I <==> fa17p0iso_I + nadh_I + (2) h_I	CC0209_I + C00003_I + C00001_I <==> CC0071_I + C00004_I + (2) C00080_I	alh-4_I	Fatty acid metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1106	r	RC01704_X	R01704	1.2.1.48	m15hxdcal_X + nad_X + h2o_X <==> fa17p0iso_X + nadh_X + (2) h_X	CC0209_X + C00003_X + C00001_X <==> CC0071_X + C00004_X + (2) C00080_X	alh-4_X	Fatty acid metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1107	r	RC01710_I	R01710	1.4.3.5	pydam_I + h2o_I + o2_I --> pydx_I + nh4_I + h2o2_I	C00534_I + C00001_I + C00007_I --> C00250_I + C00014_I + C00027_I	F57B9.1_I	Vitamin B6 metabolism	-0.0	1000.0	-0.0	0.0	-0.0	-0.0
1108	r	RC01710_X	R01710	1.4.3.5	pydam_X + h2o_X + o2_X --> pydx_X + nh4_X + h2o2_X	C00534_X + C00001_X + C00007_X --> C00250_X + C00014_X + C00027_X	F57B9.1_X	Vitamin B6 metabolism	-0.0	1000.0	-0.0	0.0	-0.0	-0.0
1109	r	RC01711_I	R01711	1.4.3.5	pydxn_I + o2_I --> pydx_I + h2o2_I	C00314_I + C00007_I --> C00250_I + C00027_I	F57B9.1_I	Vitamin B6 metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1110	r	RC01711_X	R01711	1.4.3.5	pydxn_X + o2_X --> pydx_X + h2o2_X	C00314_X + C00007_X --> C00250_X + C00027_X	F57B9.1_X	Vitamin B6 metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1111	r	RC01724_I	R01724	6.3.4.21	[c] : h_I + nac_I + prpp_I <==> nicrnt_I + ppi_I	C00080_I + C00253_I + C00119_I <==> C01185_I + C00013_I	nprt-1_I	Nicotinate and nicotinamide metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1112	r	RC01724_X	R01724	6.3.4.21	[c] : h_X + nac_X + prpp_X <==> nicrnt_X + ppi_X	C00080_X + C00253_X + C00119_X <==> C01185_X + C00013_X	nprt-1_X	Nicotinate and nicotinamide metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1113	r	RC01737_I	R01737	2.7.1.12	[c] : atp_I + glcn_I --> adp_I + 6pgc_I + h_I	C00002_I + C00257_I --> C00008_I + C00345_I + C00080_I	F26D11.1_I	Pentose phosphate pathway	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1114	r	RC01737_X	R01737	2.7.1.12	[c] : atp_X + glcn_X --> adp_X + 6pgc_X + h_X	C00002_X + C00257_X --> C00008_X + C00345_X + C00080_X	F26D11.1_X	Pentose phosphate pathway	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1115	r	RC01752_I	R01752	1.2.1.3	[c] : glyald_I + h2o_I + nad_I <==> glyc-R_I + (2) h_I + nadh_I	C00577_I + C00001_I + C00003_I <==> C00258_I + (2) C00080_I + C00004_I	(alh-2_I | alh-4_I) | (alh-11_I | alh-12_I)	Glycerolipid metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1116	r	RC01752_X	R01752	1.2.1.3	[c] : glyald_X + h2o_X + nad_X <==> glyc-R_X + (2) h_X + nadh_X	C00577_X + C00001_X + C00003_X <==> C00258_X + (2) C00080_X + C00004_X	(alh-2_X | alh-4_X) | (alh-11_X | alh-12_X)	Glycerolipid metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1117	r	RC01758_I	R01758	1.1.1.21	[c] : arab-L_I + h_I + nadh_I <==> abt_I + nad_I	C00259_I + C00080_I + C00004_I <==> C00532_I + C00003_I	Y39G8B.1_I	Pentose and glucuronate interconversions	-1000.0	1000.0	0.0	0.0	0.0	0.0
1118	r	RC01758_X	R01758	1.1.1.21	[c] : arab-L_X + h_X + nadh_X <==> abt_X + nad_X	C00259_X + C00080_X + C00004_X <==> C00532_X + C00003_X	Y39G8B.1_X	Pentose and glucuronate interconversions	-1000.0	1000.0	0.0	0.0	0.0	0.0
1119	r	RC01759_I	R01759	1.1.1.21	[c] : arab-L_I + h_I + nadph_I <==> abt_I + nadp_I	C00259_I + C00080_I + C00005_I <==> C00532_I + C00006_I	Y39G8B.1_I	Pentose and glucuronate interconversions	-1000.0	1000.0	0.0	0.0	0.0	0.0
1120	r	RC01759_X	R01759	1.1.1.21	[c] : arab-L_X + h_X + nadph_X <==> abt_X + nadp_X	C00259_X + C00080_X + C00005_X <==> C00532_X + C00006_X	Y39G8B.1_X	Pentose and glucuronate interconversions	-1000.0	1000.0	0.0	0.0	0.0	0.0
1121	r	RC01768_I	R01768	1.17.1.4	[c] : h2o_I + hxan_I + nad_I --> h_I + nadh_I + xan_I	C00001_I + C00262_I + C00003_I --> C00080_I + C00004_I + C00385_I	xdh-1_I	Purine metabolism	-0.0	1000.0	0.0	0.155025207789	0.0	0.169329656325
1122	r	RC01768_X	R01768	1.17.1.4	[c] : h2o_X + hxan_X + nad_X --> h_X + nadh_X + xan_X	C00001_X + C00262_X + C00003_X --> C00080_X + C00004_X + C00385_X	xdh-1_X	Purine metabolism	-0.0	1000.0	0.155036618698	0.0	0.42490908399	0.0
1123	r	RC01769_I	R01769	1.17.3.2	[x] : h2o_I + hxan_I + o2_I --> h2o2_I + xan_I	C00001_I + C00262_I + C00007_I --> C00027_I + C00385_I	xdh-1_I	Purine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1124	r	RC01769_X	R01769	1.17.3.2	[x] : h2o_X + hxan_X + o2_X --> h2o2_X + xan_X	C00001_X + C00262_X + C00007_X --> C00027_X + C00385_X	xdh-1_X	Purine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1125	r	RC01786_I	R01786	2.7.1.1	[c] : atp_I + glc-D-A_I --> adp_I + g6p-A_I + h_I	C00002_I + C00267_I --> C00008_I + C00668_I + C00080_I	hxk-1_I | hxk-2_I | hxk-3_I	Glycolysis / Gluconeogenesis	-0.0	1000.0	0.074979	0.074979	0.074979	0.074979
1126	r	RC01786_X	R01786	2.7.1.1	[c] : atp_X + glc-D-A_X --> adp_X + g6p-A_X + h_X	C00002_X + C00267_X --> C00008_X + C00668_X + C00080_X	hxk-1_X | hxk-2_X | hxk-3_X	Glycolysis / Gluconeogenesis	-0.0	1000.0	0.0237118496044	0.0	-0.0	0.0
1127	r	RC01787_I	R01787	1.1.1.21	[c] : glc-D_I + h_I + nadph_I <==> nadp_I + sbt-D_I	C00031_I + C00080_I + C00005_I <==> C00006_I + C00794_I	Y39G8B.1_I	Fructose and mannose metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1128	r	RC01787_X	R01787	1.1.1.21	[c] : glc-D_X + h_X + nadph_X <==> nadp_X + sbt-D_X	C00031_X + C00080_X + C00005_X <==> C00006_X + C00794_X	Y39G8B.1_X	Fructose and mannose metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1129	r	RC01793_I	R01793	1.5.1.34	[c] : dhbpt_I + h_I + nadh_I --> nad_I + thbpt_I	C00268_I + C00080_I + C00004_I --> C00003_I + C00272_I	qdpr-1_I	Folate biosynthesis	-0.0	1000.0	0.00545940275709	0.0224636065238	0.174481007514	0.228015582642
1130	r	RC01793_X	R01793	1.5.1.34	[c] : dhbpt_X + h_X + nadh_X --> nad_X + thbpt_X	C00268_X + C00080_X + C00004_X --> C00003_X + C00272_X	qdpr-1_X	Folate biosynthesis	-0.0	1000.0	0.0169777041777	0.0	0.053534575128	0.0
1131	r	RC01794_I	R01794	1.5.1.34	[c] : dhbpt_I + h_I + nadph_I --> nadp_I + thbpt_I	C00268_I + C00080_I + C00005_I --> C00006_I + C00272_I	qdpr-1_I	Folate biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1132	r	RC01794_X	R01794	1.5.1.34	[c] : dhbpt_X + h_X + nadph_X --> nadp_X + thbpt_X	C00268_X + C00080_X + C00005_X --> C00006_X + C00272_X	qdpr-1_X	Folate biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1133	r	RC01795_I	R01795	1.14.16.1	[c] : o2_I + phe-L_I + thbpt_I --> dhbpt_I + h2o_I + tyr-L_I	C00007_I + C00079_I + C00272_I --> C00268_I + C00001_I + C00082_I	pah-1_I	Phenylalanine metabolism	-0.0	1000.0	0.00545940275709	0.00549571043419	0.174481007514	0.174481007514
1134	r	RC01795_X	R01795	1.14.16.1	[c] : o2_X + phe-L_X + thbpt_X --> dhbpt_X + h2o_X + tyr-L_X	C00007_X + C00079_X + C00272_X --> C00268_X + C00001_X + C00082_X	pah-1_X	Phenylalanine metabolism	-0.0	1000.0	-0.0	0.0	-0.0	0.0
1135	r	RC01799_I	R01799	2.7.7.41	[c] : ctp_I + h_I + pa_pl_I <==> cdpdag_I + ppi_I	C00063_I + C00080_I + C00416_I <==> C00269_I + C00013_I	cdgs-1_I	Glycerophospholipid metabolism	-1000.0	1000.0	0.00175472848309	0.00526526233887	0.0	0.0
1136	r	RC01799_X	R01799	2.7.7.41	[c] : ctp_X + h_X + pa_pl_X <==> cdpdag_X + ppi_X	C00063_X + C00080_X + C00416_X <==> C00269_X + C00013_X	cdgs-1_X	Glycerophospholipid metabolism	-1000.0	1000.0	0.00350912158217	0.0	0.0	0.0
1137	r	RC01801_I	R01801	2.7.8.5	[c] : cdpdag_I + glyc3p_I <==> cmp_I + h_I + pgp_I	C00269_I + C00093_I <==> C00055_I + C00080_I + C03892_I	pgs-1_I	Glycerophospholipid metabolism	-1000.0	1000.0	0.00175472848309	0.00175519927097	0.0	0.0
1138	r	RC01801_X	R01801	2.7.8.5	[c] : cdpdag_X + glyc3p_X <==> cmp_X + h_X + pgp_X	C00269_X + C00093_X <==> C00055_X + C00080_X + C03892_X	pgs-1_X	Glycerophospholipid metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
1139	r	RC01802_I	R01802	2.7.8.11	[c] : cdpdag_I + inost_I <==> cmp_I + h_I + pail_I	C00269_I + C00137_I <==> C00055_I + C00080_I + C01194_I	pisy-1_I	Inositol phosphate metabolism	-1000.0	1000.0	0.0	0.00175486379703	0.0	0.0
1140	r	RC01802_X	R01802	2.7.8.11	[c] : cdpdag_X + inost_X <==> cmp_X + h_X + pail_X	C00269_X + C00137_X <==> C00055_X + C00080_X + C01194_X	pisy-1_X	Inositol phosphate metabolism	-1000.0	1000.0	0.00175439309919	0.0	0.0	0.0
1141	r	RC01814_I	R01814	1.14.16.4	thbpt_I + trp-L_I + o2_I --> 5htrp_I + dhbpt_I + h2o_I	C00272_I + C00078_I + C00007_I --> C00643_I + C00268_I + C00001_I	tph-1_I	Tryptophan metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1142	r	RC01814_X	R01814	1.14.16.4	thbpt_X + trp-L_X + o2_X --> 5htrp_X + dhbpt_X + h2o_X	C00272_X + C00078_X + C00007_X --> C00643_X + C00268_X + C00001_X	tph-1_X	Tryptophan metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1143	r	RC01815_I	R01815	1.14.16.2	thbpt_I + tyr-L_I + o2_I --> 34dhphe_I + dhbpt_I + h2o_I	C00272_I + C00082_I + C00007_I --> C00355_I + C00268_I + C00001_I	cat-2_I	Tyrosine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1144	r	RC01815_X	R01815	1.14.16.2	thbpt_X + tyr-L_X + o2_X --> 34dhphe_X + dhbpt_X + h2o_X	C00272_X + C00082_X + C00007_X --> C00355_X + C00268_X + C00001_X	cat-2_X	Tyrosine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
1145	r	RC01816_I	R01816	1.14.16.3	thbpt_I + anth_I + o2_I + h_I --> 3hanthrn_I + dhbpt_I + h2o_I	C00272_I + C00108_I + C00007_I + C00080_I --> C00632_I + C00268_I + C00001_I	Unknown	Tryptophan metabolism	-0.0	1000.0	-0.0	0.0169678960896	0.0	0.053534575128
1146	r	RC01816_X	R01816	1.14.16.3	thbpt_X + anth_X + o2_X + h_X --> 3hanthrn_X + dhbpt_X + h2o_X	C00272_X + C00108_X + C00007_X + C00080_X --> C00632_X + C00268_X + C00001_X	Unknown	Tryptophan metabolism	-0.0	1000.0	0.0169777041777	0.0	0.053534575128	0.0
1147	r	RC01818_I	R01818	5.4.2.8	[c] : man1p_I <==> man6p_I	C00636_I <==> C00275_I	F52B11.2_I	Fructose and mannose metabolism	-1000.0	1000.0	0.0	-0.0725856452261	0.0	0.0
1148	r	RC01818_X	R01818	5.4.2.8	[c] : man1p_X <==> man6p_X	C00636_X <==> C00275_X	F52B11.2_X	Fructose and mannose metabolism	-1000.0	1000.0	-0.0725661759601	0.0	0.0	0.0
1149	r	RC01819_I	R01819	5.3.1.8	[c] : man6p_I <==> f6p_I	C00275_I <==> C00085_I	C05C8.7_I | ZK632.4_I	Fructose and mannose metabolism	-1000.0	1000.0	0.0	-0.0303194504148	0.0	0.0
1150	r	RC01819_X	R01819	5.3.1.8	[c] : man6p_X <==> f6p_X	C00275_X <==> C00085_X	C05C8.7_X | ZK632.4_X	Fructose and mannose metabolism	-1000.0	1000.0	-0.0303113179881	0.0	0.0	0.0
1151	r	RC01827_I	R01827	2.2.1.2	[c] : s7p_I + g3p_I <==> e4p_I + f6p_I	C05382_I + C00118_I <==> C00279_I + C00085_I	tald-1_I	Pentose phosphate pathway	-1000.0	1000.0	0.0	0.0	0.0	0.0
1152	r	RC01827_X	R01827	2.2.1.2	[c] : s7p_X + g3p_X <==> e4p_X + f6p_X	C05382_X + C00118_X <==> C00279_X + C00085_X	tald-1_X	Pentose phosphate pathway	-1000.0	1000.0	0.0	0.0	0.0	0.0
